# ljz_20131022_MR_Chym1_ELUTE.mzML,,,,,,,,,,,,,,,,
index,id,event,analyzer,msLevel,rt,mzLow,mzHigh,basePeakMZ,basePeakInt,TIC,charge,precursorMZ,thermo_monoMZ,filterStringMZ,ionInjectionTime,obs.mass
5575,0.1.12025,2,Unknown,ms2,2882.84,99,980,207.1135,86362.7,601671,2,464.7514,464.7518,464.75,120,927.4882
5576,0.1.12026,2,Unknown,ms2,2883,99,1970,204.0874,62628.89,304408.09,2,945.9146,945.9145,945.91,120,1889.815
5577,0.1.12027,2,Unknown,ms2,2883.16,99,1682,229.1555,42419.46,164898.7,2,806.4253,806.426,806.93,120,1610.836
5578,0.1.12030,2,Unknown,ms2,2883.91,99,2288,204.0874,116568.02,558394.88,2,1098.9979,1098.9989,1099.5,120,2195.981
5579,0.1.12031,2,Unknown,ms2,2884.07,99,1030,566.2951,42824.3,321758.88,2,489.7695,489.7689,489.77,120,977.5244
5580,0.1.12032,2,Unknown,ms2,2884.22,99,1940,204.0874,150388.06,587482.56,2,929.8656,929.8669,930.37,120,1857.717
5581,0.1.12033,2,Unknown,ms2,2884.38,99,945,361.0276,135564.88,603317.75,2,447.6581,447.6576,447.66,120,893.3016
5582,0.1.12036,2,Unknown,ms2,2885.13,99,1480,201.0877,118952.84,2345900.8,2,708.4047,708.4049,708.4,120,1414.795
5583,0.1.12037,2,Unknown,ms2,2885.29,99,1339,110.0721,29010.29,270346.62,2,639.8108,639.8115,639.81,120,1277.607
5584,0.1.12038,2,Unknown,ms2,2885.44,99,1106,132.1025,33268.53,262457.28,2,527.7562,527.7559,527.76,120,1053.498
5585,0.1.12039,2,Unknown,ms2,2885.6,99,1606,132.1025,171306.67,1752602.1,3,512.2454,512.2458,512.25,120,1533.714
5586,0.1.12040,2,Unknown,ms2,2885.75,99,2591,126.0556,34578.46,252177.33,3,831.7238,831.727,832.06,120,2492.15
5587,0.1.12041,2,Unknown,ms2,2885.91,99,1344,110.0721,30203.45,437830.09,2,642.309,642.3069,642.31,120,1282.603
5588,0.1.12044,2,Unknown,ms2,2886.67,99,2667,204.0874,80602.95,312280.97,2,1282.5734,1282.574,1283.07,120,2563.132
5589,0.1.12045,2,Unknown,ms2,2886.83,99,1586,201.124,29969.95,179952.03,2,759.3742,759.3753,759.88,120,1516.734
5590,0.1.12046,2,Unknown,ms2,2886.98,99,773,207.1135,239002.86,554294,2,365.664,365.664,365.66,120,729.3134
5591,0.1.12047,2,Unknown,ms2,2887.14,99,2728,204.0874,48604.48,270881.75,3,874.3996,874.3988,874.73,120,2620.177
5592,0.1.12048,2,Unknown,ms2,2887.29,99,1056,173.1291,28051.29,241278.8,2,502.2674,502.2665,502.27,120,1002.52
5593,0.1.12050,2,Unknown,ms2,2887.68,99,2642,204.0873,149944.81,906044.31,3,847.7254,847.7255,848.06,120,2540.154
5594,0.1.12051,2,Unknown,ms2,2887.91,99,1222,919.3591,32522.26,294248.47,2,584.2719,584.2712,584.27,120,1166.529
5595,0.1.12052,2,Unknown,ms2,2888.06,99,894,134.0455,20656.45,202239.41,2,423.2371,423.2365,423.24,120,844.4596
5596,0.1.12055,2,Unknown,ms2,2888.82,99,2713,126.0556,108046.97,1048432.5,3,869.422,869.4213,869.76,120,2605.244
5597,0.1.12056,2,Unknown,ms2,2888.98,99,1606,285.1353,16074.42,201683.58,2,767.8649,767.8671,768.37,120,1533.715
5598,0.1.12057,2,Unknown,ms2,2889.13,99,3142,204.0874,98140.09,1361914.4,3,1009.4715,1009.4713,1009.81,120,3025.393
5599,0.1.12058,2,Unknown,ms2,2889.29,99,2627,778.8796,37239.04,638679.81,4,631.5268,631.5291,631.78,120,2522.078
5600,0.1.12059,2,Unknown,ms2,2889.44,99,2975,204.0874,38071.79,274574.47,3,955.4523,955.456,956.12,120,2863.335
5601,0.1.12060,2,Unknown,ms2,2889.6,99,1520,115.0372,10038.25,114224.55,2,726.3089,726.3078,726.81,120,1450.603
5602,0.1.12063,2,Unknown,ms2,2890.54,99,1283,242.1506,89563.05,1069292.1,2,613.7979,613.7979,613.8,120,1225.581
5603,0.1.12064,2,Unknown,ms2,2890.7,99,2450,204.0874,37065.79,198694.48,3,785.0342,785.0359,785.37,120,2352.081
5604,0.1.12065,2,Unknown,ms2,2890.85,99,985,469.1047,39590.72,238801.55,2,469.2743,469.2744,469.27,120,936.534
5605,0.1.12066,2,Unknown,ms2,2891.01,99,1364,126.0556,16436.15,191441.52,2,651.277,651.2792,651.78,120,1300.539
5606,0.1.12069,2,Unknown,ms2,2891.76,99,1541,167.0932,20338.8,215452.66,2,738.8255,738.8293,738.83,120,1475.636
5607,0.1.12070,2,Unknown,ms2,2891.92,99,2622,204.0874,61146.83,254089.48,2,1260.0596,1260.0621,1261.06,120,2518.105
5608,0.1.12073,2,Unknown,ms2,2892.68,99,1485,110.072,72160.46,716037.25,3,473.8795,473.8795,473.88,120,1418.617
5609,0.1.12074,2,Unknown,ms2,2892.83,99,2894,204.0874,125032.56,636022.44,3,928.7571,928.7559,929.09,120,2783.249
5610,0.1.12075,2,Unknown,ms2,2892.99,99,1333,242.1509,14243.9,285304.03,2,636.7806,636.7822,636.78,120,1271.547
5611,0.1.12076,2,Unknown,ms2,2893.14,99,1419,110.072,22401.45,212867.31,2,678.2406,678.2393,678.24,120,1354.467
5612,0.1.12080,2,Unknown,ms2,2894.22,99,1020,207.1135,294418.75,1708732.4,2,484.7724,484.7723,484.77,120,967.5302
5613,0.1.12081,2,Unknown,ms2,2894.37,99,960,207.1135,229085.88,1133875.4,2,456.2613,456.2615,456.26,120,910.508
5614,0.1.12082,2,Unknown,ms2,2894.53,99,1536,110.072,74906.18,727419.31,2,734.3078,734.3066,734.31,120,1466.601
5615,0.1.12083,2,Unknown,ms2,2894.68,99,1399,173.1291,92670.15,734047.56,2,670.2889,670.2876,670.29,120,1338.563
5616,0.1.12084,2,Unknown,ms2,2894.84,99,3556,204.0873,57046.59,301360.22,3,1142.882,1142.8812,1143.55,120,3425.624
5617,0.1.12086,2,Unknown,ms2,2895.23,99,1414,200.1034,27351.27,273309.25,2,675.9133,675.9141,675.91,120,1349.812
5618,0.1.12087,2,Unknown,ms2,2895.39,99,1025,207.1136,78676.11,566009.75,2,488.7984,488.7975,488.8,120,975.5822
5619,0.1.12088,2,Unknown,ms2,2895.54,99,929,420.1961,94111.77,786491.38,2,442.2105,442.2106,442.21,120,882.4064
5620,0.1.12089,2,Unknown,ms2,2895.69,99,1071,207.1136,124665.7,688890.62,2,508.7775,508.7776,508.78,120,1015.54
5621,0.1.12091,2,Unknown,ms2,2896.27,99,1546,132.1026,79167.17,794037.75,3,493.2169,493.2159,493.22,120,1476.629
5622,0.1.12092,2,Unknown,ms2,2896.42,99,1369,567.2729,52486.25,377865.88,2,653.3001,653.2988,653.3,120,1304.586
5623,0.1.12093,2,Unknown,ms2,2896.58,99,2596,204.0873,269784.06,1623030.4,3,832.715,832.7169,833.05,120,2495.123
5624,0.1.12094,2,Unknown,ms2,2896.73,99,1318,110.072,55322.07,475943.53,3,420.1954,420.1955,420.2,120,1257.564
5625,0.1.12095,2,Unknown,ms2,2896.89,99,3167,204.0873,86537.62,355149.72,3,1017.7731,1017.7769,1018.11,120,3050.297
5626,0.1.12097,2,Unknown,ms2,2897.28,99,2677,204.0874,172984.77,1217528.2,3,859.3817,859.3829,859.72,120,2575.123
5627,0.1.12098,2,Unknown,ms2,2897.44,99,1591,229.1555,233451.55,767769.62,2,762.4176,762.4175,762.42,120,1522.821
5628,0.1.12099,2,Unknown,ms2,2897.59,99,1409,233.1503,58876.31,348196.28,2,674.8466,674.8469,674.85,120,1347.679
5629,0.1.12100,2,Unknown,ms2,2897.75,99,869,145.0977,42463.75,355909.81,2,411.7316,411.7316,411.73,120,821.4486
5630,0.1.12101,2,Unknown,ms2,2897.9,99,1884,204.0874,88439.55,463045.97,2,904.875,904.8755,905.38,120,1807.735
5631,0.1.12102,2,Unknown,ms2,2898.06,99,1505,271.1409,24988.08,216804.56,2,721.4181,721.4175,721.42,120,1440.822
5632,0.1.12105,2,Unknown,ms2,2898.81,99,2692,204.0874,145325.78,1128280.4,3,864.0536,864.0533,864.39,120,2589.139
5633,0.1.12106,2,Unknown,ms2,2898.97,99,2622,204.0873,115398.59,966914.44,3,840.0437,840.0419,840.38,120,2517.109
5634,0.1.12107,2,Unknown,ms2,2899.12,99,950,191.067,152598.31,918036.19,2,451.748,451.748,451.75,120,901.4814
5635,0.1.12108,2,Unknown,ms2,2899.24,99,970,225.0436,261631.2,4777634,2,461.7323,461.7323,461.73,82.2332,921.45
5636,0.1.12110,2,Unknown,ms2,2899.63,99,1576,167.0934,76982.7,948907.12,3,503.5436,503.5441,503.54,120,1507.609
5637,0.1.12111,2,Unknown,ms2,2899.79,99,874,413.2662,24017.06,249302.31,2,413.7112,413.7125,413.71,120,825.4078
5638,0.1.12112,2,Unknown,ms2,2899.94,99,2667,204.0874,256571.8,1410180.2,3,855.3859,855.3857,855.72,120,2563.136
5639,0.1.12113,2,Unknown,ms2,2900.1,99,2596,204.0874,143154.86,724150.5,2,1248.5707,1248.5703,1249.07,120,2495.127
5640,0.1.12115,2,Unknown,ms2,2900.67,99,1303,242.1508,50846.6,457267.81,2,621.795,621.7947,621.79,120,1241.575
5641,0.1.12116,2,Unknown,ms2,2900.83,99,1399,229.1555,209024.55,1038037.6,2,669.8768,669.8768,669.88,120,1337.739
5642,0.1.12117,2,Unknown,ms2,2900.98,99,1631,299.0625,28462.85,381136.25,3,521.2631,521.2631,521.6,120,1560.767
5643,0.1.12119,2,Unknown,ms2,2901.37,99,2586,204.0873,152874.77,1056316.2,3,828.7158,828.716,829.05,120,2483.126
5644,0.1.12120,2,Unknown,ms2,2901.53,99,914,669.3454,54549.79,440892.41,2,434.2282,434.2284,434.23,120,866.4418
5645,0.1.12121,2,Unknown,ms2,2901.68,99,1707,229.1554,56312.51,218177.67,2,819.439,819.4394,819.44,120,1636.863
5646,0.1.12124,2,Unknown,ms2,2902.44,99,1616,773.4055,231343.56,912573.44,2,773.4076,773.4076,773.41,120,1544.801
5647,0.1.12125,2,Unknown,ms2,2902.6,99,1652,229.1554,97285.8,394102.72,2,790.9277,790.9288,791.43,120,1579.841
5648,0.1.12126,2,Unknown,ms2,2902.75,99,2581,204.0873,74907.38,356459.34,2,1242.569,1242.5683,1243.07,120,2483.123
5649,0.1.12127,2,Unknown,ms2,2902.91,99,803,129.1029,19418.93,142627.53,2,380.7253,378.2405,380.73,120,759.436
5650,0.1.12130,2,Unknown,ms2,2903.66,99,1813,229.1554,90179.39,347829.19,3,580.3109,578.3416,580.31,120,1737.911
5651,0.1.12131,2,Unknown,ms2,2903.82,99,1465,577.2202,12771.49,155079.75,2,701.3088,701.3077,701.31,120,1400.603
5652,0.1.12132,2,Unknown,ms2,2903.97,99,1485,110.0718,18462.63,117930.86,2,710.317,710.3141,710.31,120,1418.619
5653,0.1.12133,2,Unknown,ms2,2904.13,99,995,201.1242,124344.71,724303.38,2,472.7233,472.7235,472.72,120,943.432
5654,0.1.12134,2,Unknown,ms2,2904.28,99,1525,207.1136,81663.85,882456.12,3,485.9529,485.9529,485.95,120,1454.837
5655,0.1.12135,2,Unknown,ms2,2904.44,99,1647,229.1556,54244.44,185728.03,3,526.2512,526.2521,526.25,120,1575.732
5656,0.1.12137,2,Unknown,ms2,2904.83,99,2288,204.0874,187571.98,996528.75,2,1098.9975,1098.9956,1099.5,120,2195.98
5657,0.1.12138,2,Unknown,ms2,2904.99,99,1631,750.3721,16447.62,167446.12,2,781.391,781.3911,781.39,120,1560.767
5658,0.1.12139,2,Unknown,ms2,2905.14,99,1455,110.0722,11187.54,63155.46,2,694.3284,694.3279,694.83,120,1386.642
5659,0.1.12140,2,Unknown,ms2,2905.3,99,1813,229.1554,701663.81,3383590.8,2,869.9622,869.9628,869.96,120,1737.91
5660,0.1.12141,2,Unknown,ms2,2905.46,99,2430,204.0874,132303.97,613985.12,2,1168.043,1168.0439,1168.54,120,2334.071
5661,0.1.12142,2,Unknown,ms2,2905.61,99,1520,200.1034,15119.1,134474.94,2,728.4265,728.4252,728.43,120,1454.838
5662,0.1.12144,2,Unknown,ms2,2906.19,99,1480,138.0555,33492.83,378489.75,2,707.9122,707.9127,707.91,120,1413.81
5663,0.1.12145,2,Unknown,ms2,2906.34,99,1616,229.1555,117790.04,1223440.2,3,515.941,515.9415,516.28,120,1544.801
5664,0.1.12146,2,Unknown,ms2,2906.5,99,1495,200.1036,83746.3,741081.06,2,715.9095,715.91,715.91,120,1429.804
5665,0.1.12147,2,Unknown,ms2,2906.65,99,1293,207.1137,44437.83,333977.72,2,618.327,618.3273,618.33,120,1234.639
5666,0.1.12148,2,Unknown,ms2,2906.81,99,1839,229.1555,71661.75,583158.81,3,587.6385,587.6381,587.97,120,1759.894
5667,0.1.12150,2,Unknown,ms2,2907.2,99,1344,925.3812,48424.71,650684.62,2,642.3077,642.3077,642.31,120,1282.601
5668,0.1.12151,2,Unknown,ms2,2907.35,99,1637,204.0873,42729.2,427529.72,2,784.398,784.3993,784.9,120,1566.781
5669,0.1.12152,2,Unknown,ms2,2907.51,99,1136,579.2219,21908.88,234986.02,2,540.7747,540.7745,540.77,120,1079.535
5670,0.1.12153,2,Unknown,ms2,2907.66,99,1308,624.7863,99464.61,841543.56,2,624.7884,624.788,624.79,120,1247.562
5671,0.1.12154,2,Unknown,ms2,2907.82,99,2667,204.0873,92776.8,379296,2,1282.5735,1282.5734,1283.07,120,2563.132
5672,0.1.12155,2,Unknown,ms2,2907.98,99,1035,678.3956,93346.25,720327.56,2,492.7651,492.7639,493.26,120,983.5156
5673,0.1.12157,2,Unknown,ms2,2908.37,99,894,134.0454,86322.46,858992.5,2,423.2366,423.2366,423.24,120,844.4586
5674,0.1.12158,2,Unknown,ms2,2908.52,99,879,394.2461,7920.67,82799.26,2,416.7758,416.7762,416.78,120,831.537
5675,0.1.12159,2,Unknown,ms2,2908.67,99,990,469.105,32183.83,266860,2,469.7422,469.7416,469.74,120,937.4698
5676,0.1.12160,2,Unknown,ms2,2908.83,99,2430,204.0874,166439.48,929989.56,3,779.031,779.0321,779.37,120,2334.071
5677,0.1.12161,2,Unknown,ms2,2908.98,99,1642,229.1555,89144.57,552795.94,3,523.2688,523.2688,523.27,120,1566.785
5678,0.1.12164,2,Unknown,ms2,2909.74,99,2975,204.0875,43387.87,288274.69,3,955.453,955.4483,955.78,120,2863.337
5679,0.1.12165,2,Unknown,ms2,2909.89,99,1328,134.0454,47100.49,1254658.2,3,422.1827,422.1827,422.18,116.8833,1263.526
5680,0.1.12166,2,Unknown,ms2,2910.05,99,2455,138.0554,43385.87,630992.88,3,786.3581,786.3552,786.69,120,2356.052
5681,0.1.12167,2,Unknown,ms2,2910.2,99,1046,120.0814,187858.97,1707317.1,2,498.2716,498.2717,498.27,120,994.5286
5682,0.1.12168,2,Unknown,ms2,2910.36,99,1839,881.4524,61147.94,374040.59,2,880.9555,880.9544,881.46,120,1759.896
5683,0.1.12170,2,Unknown,ms2,2910.83,99,1283,868.3604,2917101.5,30532830,2,613.7969,613.7968,613.8,13.0133,1225.579
5684,0.1.12171,2,Unknown,ms2,2910.98,99,1328,635.7783,29403.98,502638.97,2,635.777,635.7789,635.78,120,1269.539
5685,0.1.12172,2,Unknown,ms2,2911.14,99,2899,204.0874,156364.62,752318.62,3,930.0643,930.0657,930.4,120,2787.171
5686,0.1.12173,2,Unknown,ms2,2911.29,99,1606,132.1026,38390.14,213482.08,3,513.2529,513.2528,513.25,120,1536.737
5687,0.1.12174,2,Unknown,ms2,2911.45,99,894,425.2882,25340.2,274924.44,2,424.7029,424.7027,424.7,120,847.3912
5688,0.1.12177,2,Unknown,ms2,2912.2,99,1505,226.1192,52176.02,420945.38,2,720.9196,720.9205,720.92,120,1439.825
5689,0.1.12178,2,Unknown,ms2,2912.36,99,945,384.1537,67984.31,564495.38,2,449.7202,449.7206,449.72,120,897.4258
5690,0.1.12179,2,Unknown,ms2,2912.51,99,1344,110.072,28257.72,283638.59,2,641.2558,641.2565,641.26,120,1280.497
5691,0.1.12182,2,Unknown,ms2,2913.27,99,1485,110.072,106021.05,1009242.4,3,473.8789,473.8788,473.88,120,1418.615
5692,0.1.12183,2,Unknown,ms2,2913.42,99,2450,1179.5316,168289.33,638953.31,2,1179.0328,1179.0362,1179.54,120,2356.051
5693,0.1.12185,2,Unknown,ms2,2913.81,99,1323,601.7508,51359.22,1446264.6,2,632.7705,632.7702,632.77,120,1263.526
5694,0.1.12186,2,Unknown,ms2,2913.97,99,1556,200.1037,24074.57,329555.91,2,744.4202,744.4207,744.42,120,1486.826
5695,0.1.12187,2,Unknown,ms2,2914.12,99,1344,208.9537,14647.03,181362,3,427.1717,427.1708,427.5,120,1278.493
5696,0.1.12189,2,Unknown,ms2,2914.51,99,1323,231.0984,45755.48,2016575.5,2,631.3208,631.3206,631.32,120,1260.627
5697,0.1.12190,2,Unknown,ms2,2914.67,99,924,120.0814,149124.67,835223.19,2,437.7031,437.7033,437.7,120,873.3916
5698,0.1.12191,2,Unknown,ms2,2914.82,99,1520,200.1037,34593.55,392580.75,2,726.9013,726.9005,726.9,120,1451.788
5699,0.1.12192,2,Unknown,ms2,2914.97,99,1051,207.1134,1133348.2,4812657.5,2,500.7614,500.7614,500.76,107.419,999.5082
5700,0.1.12193,2,Unknown,ms2,2915.12,99,3142,138.0554,108823.38,1610164,3,1009.4701,1009.4712,1009.81,120,3025.388
5701,0.1.12194,2,Unknown,ms2,2915.28,99,2920,204.0873,86550.88,394511.19,3,937.392,937.3958,937.73,120,2809.154
5702,0.1.12195,2,Unknown,ms2,2915.44,99,2677,204.0873,79848.89,319105.16,2,1289.0642,1289.0597,1289.56,120,2576.114
5703,0.1.12197,2,Unknown,ms2,2915.83,99,1536,110.072,46186.83,533717.75,2,734.3061,734.3061,734.31,120,1466.598
5704,0.1.12198,2,Unknown,ms2,2916.11,99,1536,110.072,46935.44,499308.84,3,489.2082,489.2079,489.21,120,1464.603
5705,0.1.12199,2,Unknown,ms2,2916.27,99,1697,132.1026,49660.94,506295.59,3,541.909,541.9086,541.91,120,1622.705
5706,0.1.12200,2,Unknown,ms2,2916.42,99,1657,143.1184,56001.64,473281.53,2,794.8938,794.8907,794.89,120,1587.773
5707,0.1.12202,2,Unknown,ms2,2916.82,99,712,337.1632,27662.37,197979.05,2,336.72,336.72,336.72,120,671.4254
5708,0.1.12203,2,Unknown,ms2,2916.97,99,1076,341.1569,9449.45,84453.09,3,341.4979,341.4974,341.5,120,1021.472
5709,0.1.12204,2,Unknown,ms2,2917.12,99,1288,409.137,26417.58,158523.41,3,409.5333,409.5341,409.53,120,1225.578
5710,0.1.12205,2,Unknown,ms2,2917.28,99,1874,229.1554,46378.07,238520.25,2,898.4721,898.469,898.97,120,1794.93
5711,0.1.12207,2,Unknown,ms2,2917.67,99,2677,204.0873,161071.89,1101761.1,3,859.3823,859.3815,859.72,120,2575.125
5712,0.1.12208,2,Unknown,ms2,2917.9,99,919,207.1136,80685.41,441551.44,2,435.7421,435.7421,435.74,120,869.4696
5713,0.1.12209,2,Unknown,ms2,2918.05,99,1576,252.0987,22238.56,299601.31,2,754.4232,754.4239,754.42,120,1506.832
5714,0.1.12210,2,Unknown,ms2,2918.21,99,924,216.0986,143267.5,890286.38,2,438.7293,438.7289,438.73,120,875.444
5715,0.1.12212,2,Unknown,ms2,2918.6,99,1591,229.1554,1324901.1,5238806,2,762.4168,762.4165,762.42,87.6344,1522.819
5716,0.1.12213,2,Unknown,ms2,2918.83,99,2642,204.0873,122516.86,693701.69,3,847.724,847.7216,848.39,120,2540.15
5717,0.1.12214,2,Unknown,ms2,2918.98,99,1359,650.2969,33564.46,388577.12,2,650.2941,650.2949,650.29,120,1298.574
5718,0.1.12215,2,Unknown,ms2,2919.14,99,1606,115.0373,8277.84,94404.59,2,769.9436,769.9439,769.94,120,1537.873
5719,0.1.12217,2,Unknown,ms2,2919.53,99,955,120.0814,59884.27,500947.88,2,452.7507,452.7506,452.75,120,903.4868
5720,0.1.12218,2,Unknown,ms2,2919.68,99,980,207.1135,80431.59,690050.06,2,464.7507,464.7505,464.75,120,927.4868
5721,0.1.12219,2,Unknown,ms2,2919.84,99,3172,204.0873,88330.13,374566.25,3,1017.7764,1017.7747,1018.44,120,3050.307
5722,0.1.12220,2,Unknown,ms2,2919.99,99,1071,207.1135,98752.63,588136.25,2,508.7594,508.7593,508.76,120,1015.504
5723,0.1.12221,2,Unknown,ms2,2920.15,99,793,289.0055,67843.41,457870.72,2,376.1495,376.1503,376.15,120,750.2844
5724,0.1.12223,2,Unknown,ms2,2920.72,99,2667,204.0873,215210.45,1184456.6,3,855.3843,855.3844,855.72,120,2563.131
5725,0.1.12224,2,Unknown,ms2,2920.88,99,874,413.0041,26056.22,286676.09,2,413.711,413.7112,413.71,120,825.4074
5726,0.1.12225,2,Unknown,ms2,2921.03,99,2713,126.0557,105090.46,1121558.6,3,869.4201,869.4202,869.75,120,2605.238
5727,0.1.12226,2,Unknown,ms2,2921.19,99,1339,246.1459,20019.03,511051.56,2,639.8341,639.8336,639.83,120,1277.654
5728,0.1.12227,2,Unknown,ms2,2921.34,99,1884,204.0874,68817.38,371077.56,2,904.8739,904.8721,904.87,120,1807.733
5729,0.1.12229,2,Unknown,ms2,2921.73,99,2586,204.0873,858055.31,6113917,3,829.0435,829.0438,829.38,120,2484.109
5730,0.1.12230,2,Unknown,ms2,2921.97,99,1131,207.1134,114593.93,670817.06,2,539.2568,539.2571,539.26,120,1076.499
5731,0.1.12231,2,Unknown,ms2,2922.12,99,2874,204.0873,61625.41,348708.59,3,922.078,922.0773,922.75,120,2763.212
5732,0.1.12232,2,Unknown,ms2,2922.28,99,2617,204.087,36163.4,140673.06,2,1260.0601,1260.0633,1260.56,120,2518.106
5733,0.1.12233,2,Unknown,ms2,2922.44,99,1030,207.1135,47381.57,419769.91,2,491.2644,491.2648,491.26,120,980.5142
5734,0.1.12236,2,Unknown,ms2,2923.2,99,803,129.1028,28939.51,205651.14,2,380.7255,380.7252,380.73,120,759.4364
5735,0.1.12237,2,Unknown,ms2,2923.35,99,2581,204.0873,530625.19,3041619,2,1243.0622,1243.0615,1243.56,120,2484.11
5736,0.1.12238,2,Unknown,ms2,2923.51,99,1066,173.1291,116638.64,759921.06,2,508.2092,508.2097,508.21,120,1014.404
5737,0.1.12239,2,Unknown,ms2,2923.65,99,1000,187.1448,278073.5,2490662,2,474.2587,474.2585,474.26,104.4605,946.5028
5738,0.1.12240,2,Unknown,ms2,2923.8,99,1222,185.1657,48609.45,256067.48,2,582.3225,582.3225,582.32,120,1162.63
5739,0.1.12241,2,Unknown,ms2,2923.96,99,1111,255.1347,26575.29,308032,2,529.2724,529.2729,529.27,120,1056.53
5740,0.1.12242,2,Unknown,ms2,2924.11,99,1692,115.0372,9166,97272.63,2,812.3583,812.3593,812.36,120,1622.702
5741,0.1.12245,2,Unknown,ms2,2924.87,99,2607,204.0873,163837.12,2915199.8,3,836.3708,836.3705,836.7,120,2506.091
5742,0.1.12246,2,Unknown,ms2,2925.02,99,1232,929.5077,139158.41,1630178.2,2,587.3489,587.3486,587.35,120,1172.683
5743,0.1.12248,2,Unknown,ms2,2925.6,99,1525,187.1448,188651.92,1619004.2,3,485.9527,485.9527,485.95,120,1454.836
5744,0.1.12249,2,Unknown,ms2,2925.75,99,2627,204.0875,50579.91,530459.31,3,841.6918,841.6929,842.03,120,2522.054
5745,0.1.12250,2,Unknown,ms2,2925.91,99,773,207.1135,210808.16,562384.44,2,365.6637,365.6636,365.66,120,729.3128
5746,0.1.12251,2,Unknown,ms2,2926.06,99,677,613.3423,100183.91,370796.81,2,318.1667,318.1668,318.17,120,634.3188
5747,0.1.12252,2,Unknown,ms2,2926.22,99,1298,880.3587,38129.78,325063.97,2,619.7978,619.7979,619.8,120,1237.581
5748,0.1.12254,2,Unknown,ms2,2926.61,99,1480,138.0554,33605.12,383043.44,2,707.9116,707.9115,707.91,120,1413.809
5749,0.1.12255,2,Unknown,ms2,2926.84,99,1020,187.1449,179436.09,1741275.4,2,485.2495,485.2495,485.25,120,968.4844
5750,0.1.12256,2,Unknown,ms2,2926.99,99,1637,132.1025,99513.17,956682.5,3,522.9024,522.9025,522.9,120,1565.685
5751,0.1.12259,2,Unknown,ms2,2927.75,99,1344,110.072,35266.32,593341.75,2,642.3108,642.3113,642.31,120,1282.607
5752,0.1.12260,2,Unknown,ms2,2927.9,99,934,201.124,109708.09,953409.75,2,442.7318,442.7316,442.73,120,883.449
5753,0.1.12261,2,Unknown,ms2,2928.06,99,2970,204.0874,178850.42,876753.5,3,953.7455,953.7471,954.08,120,2858.215
5754,0.1.12262,2,Unknown,ms2,2928.21,99,1515,1089.3881,17883.99,163630.25,2,724.3126,724.3136,724.31,120,1446.611
5755,0.1.12263,2,Unknown,ms2,2928.37,99,1076,467.7424,17265.12,180039.47,2,511.7524,511.7515,511.75,120,1021.49
5756,0.1.12265,2,Unknown,ms2,2928.76,99,1035,678.3952,153919.09,1071125.8,2,492.764,492.7642,492.76,120,983.5134
5757,0.1.12266,2,Unknown,ms2,2928.99,99,1020,207.1134,509830.69,3361786.8,2,485.2642,485.2644,485.26,120,968.5138
5758,0.1.12267,2,Unknown,ms2,2929.14,99,1414,200.1036,50615.77,388117.06,2,675.9126,675.9127,675.91,120,1349.811
5759,0.1.12269,2,Unknown,ms2,2929.53,99,672,226.0439,156758.56,1768580.2,2,315.1579,315.158,315.16,120,628.3012
5760,0.1.12270,2,Unknown,ms2,2929.69,99,1364,132.1025,83787.34,607182.75,3,433.5483,433.5482,433.55,120,1297.623
5761,0.1.12271,2,Unknown,ms2,2929.84,99,2667,204.0874,79562.91,290633.16,2,1282.5739,1282.5742,1283.08,120,2563.133
5762,0.1.12272,2,Unknown,ms2,2930,99,1318,242.1506,84993.23,1261314.8,2,629.7834,629.7833,629.78,120,1257.552
5763,0.1.12273,2,Unknown,ms2,2930.16,99,1637,285.1354,102600.16,931189.44,2,783.8493,783.8494,783.85,120,1565.684
5764,0.1.12274,2,Unknown,ms2,2930.31,99,1409,136.0764,24198.36,241715.25,2,673.3428,673.3441,673.34,120,1344.671
5765,0.1.12277,2,Unknown,ms2,2931.07,99,1030,565.3106,70433.37,661943.06,2,489.277,489.2772,489.28,120,976.5394
5766,0.1.12278,2,Unknown,ms2,2931.23,99,647,263.9059,124725.03,491831.28,2,304.6979,304.6979,304.7,120,607.3812
5767,0.1.12279,2,Unknown,ms2,2931.38,99,929,132.1027,22919.68,309447.41,2,440.2127,440.2128,440.21,120,878.4108
5768,0.1.12280,2,Unknown,ms2,2931.54,99,1217,678.3948,9125.82,153158.2,2,580.7849,580.785,580.78,120,1159.555
5769,0.1.12281,2,Unknown,ms2,2931.69,99,1379,560.2331,14807.73,139366.23,2,659.8313,659.8322,660.33,120,1317.648
5770,0.1.12284,2,Unknown,ms2,2932.45,99,960,207.1135,421519.75,1781196.2,2,456.7527,456.7529,456.75,120,911.4908
5771,0.1.12285,2,Unknown,ms2,2932.66,99,1677,239.0957,239353.25,2287698.2,3,535.5511,535.5513,535.55,120,1603.631
5772,0.1.12286,2,Unknown,ms2,2932.82,99,1323,110.072,62646.29,590975.44,3,420.1947,420.1952,420.53,120,1257.562
5773,0.1.12287,2,Unknown,ms2,2932.97,99,1490,486.2936,58341.45,514874.38,2,712.8041,712.8041,712.8,120,1423.594
5774,0.1.12289,2,Unknown,ms2,2933.36,99,1359,286.0867,16128.67,237705.42,2,649.818,649.8187,649.82,120,1297.621
5775,0.1.12290,2,Unknown,ms2,2933.52,99,1657,794.8387,86100.88,352314.25,2,794.8398,794.8403,794.84,120,1587.665
